0.961108775120079	0.576862767986208	-0.450365994290764	0	1	0
0.891751713659224	0.619192234236843	-0.426073020861291	0	1	0
0.955888707184407	0.729448225683374	-0.576583240655795	0	1	0
0.853500019009054	0.875034570214223	-0.611328530199784	0	1	0
0.813264687100238	0.865894545727409	-0.571524852210389	0	1	0
0.634855366898663	0.894094384015748	-0.442292722079935	0	1	0
0.582504925634345	0.871863329174472	-0.374235219363292	0	1	0
0.544570756281958	0.886151500806864	-0.352204910706163	0	1	0
0.465702596321664	0.973013830692724	-0.359675503750752	0	1	0
0.331182659382561	0.891476607979609	-0.151279893844965	0	1	0
0.270491914063519	0.871943171467678	-0.071577498105617	0	1	0
0.236313305242638	0.775039908820796	0.059408112037918	0	1	1
0.121488993490628	0.671897836714631	0.273865106687636	0	1	1
0.169353145947648	0.582081215902726	0.313960851156323	0	1	1
0.191852792013689	0.543616539018908	0.329077970460498	0	1	0
0.083187156895760	0.440196887882280	0.520479388325777	0	1	0
0.198799042627173	0.494486297214005	0.368607864446018	0	1	1
0.239725417753035	0.361101895609139	0.452858658520905	0	1	0
0.208445109310318	0.240818836609681	0.582281649640010	0	1	0
0.273424134230081	0.237870736143123	0.530763738331576	0	1	0
0.275852766510766	0.225511537736651	0.539153780946320	0	1	0
0.379412223908710	0.238042380401523	0.437972144187487	0	1	0
0.418716273998298	0.155804237170660	0.476153942190966	0	1	0
0.431160446243735	0.208087637148442	0.418277602460643	0	1	0
0.617626792830687	0.206261426454612	0.244407008422000	0	1	0
0.622999675650576	0.219602159719828	0.226219189876999	0	1	1
0.662287001327697	0.310462552921494	0.097889757992776	0	1	1
0.731905328759339	0.268103476765521	0.070728418198058	0	1	1
0.715462111351591	0.344888831471886	0.010445194030031	0	1	1
0.799841078812207	0.453891831394073	-0.181917936408846	0	1	0
0.725460340107887	0.443140468510422	-0.097648628057794	0	1	0
0.754816076226823	0.545551118830093	-0.227559671404219	0	1	0
0.762490831084972	0.556416705926105	-0.245573447149116	0	1	0
0.670824292625831	0.590708990218388	-0.189582537587495	0	1	0
0.741138297851668	0.669545184838581	-0.333380705711629	0	1	0
0.691889374283575	0.643208422585820	-0.261235058313073	0	1	0
0.569011947040959	0.633921617217654	-0.131753048162925	0	1	0
0.579665059873992	0.662735375739191	-0.170763115937730	0	1	0
0.550464530423922	0.742027228280444	-0.219883876314872	0	1	0
0.564933232852200	0.632660616595800	-0.126458028790545	0	1	0
0.445215092126505	0.609349476054393	0.016231045859848	0	1	1
0.442518219710883	0.581941961858668	0.046319566091749	0	1	1
0.471821139364352	0.651505239453322	-0.052505896729076	0	1	0
0.448501944344767	0.590820547100461	0.031468639264696	0	1	1
0.416119765643436	0.610873765203689	0.043788789997389	0	1	1
0.322700686628618	0.490990155388876	0.254282248357696	0	1	1
0.352389011367146	0.543003539803526	0.174505731962890	0	1	1
0.439916571955558	0.492015399169110	0.138418491721071	0	1	1
0.456143760894457	0.491915838893308	0.122428801801477	0	1	1
0.391966931145709	0.404130051114507	0.271257566291777	0	1	0
0.443633843605586	0.408422054583897	0.217000237781852	0	1	1
0.490957397911576	0.409408335541525	0.169606719608186	0	1	1
0.514457523564849	0.468466550498404	0.087759211636049	0	1	1
0.462652915610422	0.426603536995585	0.180544356076980	0	1	1
0.440201439130949	0.496149570958782	0.134040653915345	0	1	1
0.562675047877236	0.436264038109103	0.071795418070310	0	1	1
0.443314708488146	0.523444453668047	0.103849587790029	0	1	1
0.574528314815657	0.433396587596975	0.062830012705668	0	1	1
0.464714823520400	0.521880845955351	0.084101198971008	0	1	1
0.517832534459240	0.499546255282546	0.053392136781088	0	1	1
0.028988345842410	0.406709129174427	0.593257094226177	1	0	0
0.096394811708093	0.368274277859788	0.569688869693657	1	0	0
0.078321616336092	0.231038239238713	0.689961940043981	1	0	0
0.192117358353496	0.116404297546647	0.690568424782844	1	0	0
0.217874417494058	0.150272173326928	0.646242053166861	1	0	0
0.268411382294299	0.146159606258119	0.610130537728487	1	0	0
0.468245982191649	0.135609343373487	0.450156864401292	1	0	0
0.548142501254600	0.074038394329942	0.433718386633841	1	0	0
0.584338099543392	0.116805836093025	0.361291324895624	1	0	0
0.689334844460097	0.053600542653745	0.322018646959043	1	0	0
0.707792199047086	0.145008914824140	0.216272719246227	1	0	0
0.795424467569056	0.277771720301113	-0.002399858771673	1	0	0
0.830766692776064	0.329947364582503	-0.089796612423987	1	0	0
0.922088022670108	0.394698202349779	-0.243516543007441	1	0	0
0.868917646137060	0.381530876686630	-0.178687377860936	1	0	0
0.822413752494531	0.529951575530888	-0.277863204949500	1	0	0
